Title,ISBN,Price,Author,Publisher,Publication time,Place of Publication,Pages,Classification Number,总借入,总续借,总借入和续借量,平均借阅时间(天),Classification
西南联大诗词课,9787545565836.0,58.0,闻一多 (1899~1946) 著,天地出版社,2021,成都,378页 : 照片,I207.2,2,0,2,130.02,Literature
西方正典,9787544755450.0,78.0,"(美)哈罗德·布鲁姆 (Bloom,Harold 1930~) 著",译林出版社,2011,南京,516页,I106,1,0,1,0.0,Literature
西班牙史,9787553513720.0,29.8,伯尔奈克,上海文化出版社,2019,上海,187页,K551,1,0,1,21.62,Social Sciences
西西弗神话:散论荒诞,9787532775859.0,32.0,(法)加缪著　沈志明译,译文出版社,2017,上海,160,B565.59,2,0,2,13.06,General / Misc
观云识天 ：英国国家气象局带你读懂天空的表情,9787571402563.0,69.0,"(英)理查德·哈姆林 (Hamblyn, Richard) 著", 北京科学技术出版社, 2021,北京 ,"12,139页 : 彩图 ",P426.5,0,0,0,,General / Misc
规训与惩罚,9787108065841.0,58.0,(法)福柯 著,生活·读书·新知三联书店,2019,北京,353页 : 图,B565.59,2,0,2,17.17,General / Misc
解忧杂货店,9787544298995.0,59.0,(日)东野圭吾著,南海出版公司,2020,海口,309页,I313.45,3,0,3,63.55,Literature
订书匠,9787541156472.0,48.0,(英)柯林斯著,四川文艺出版社,2020,成都,362页,I561.45,1,0,1,1.76,Literature
讲谈社·兴亡的世界史：奥斯曼帝国五百年的和平,9787547735282.0,86.6,森谷公俊等,北京日报出版社,2020-01,北京 ,348,K107,0,0,0,,Social Sciences
许三观卖血记,9787530216033.0,39.5,余华著,北京十月文艺出版社,2017.10   ,北京,286页     ,I247.5,1,0,1,18.13,Literature
许子东现代文学课,9787542662583.0,69.0,许子东 (1954~) 著,上海三联书店,2018,上海,425页,I209.6,1,0,1,,Literature
论灵魂,9787100019163.0,29.0,（阿拉伯）伊本.西那著,商务印书馆 ,1963 1995重印,北京 ,"32,287页 ",B371,1,0,1,,General / Misc
论自由,9787502055394.0,35.0,（英）密尔著,煤炭工业出版社,2017,北京,274页,D081,2,1,3,60.23,Social Sciences
设计的细节 : 日本经典设计透析,9787115434500.0,59.0,(日)日经设计 编,人民邮电出版社,2016,北京,185页 : 彩图,TB21,1,0,1,96.11,Science
诅咒之塔,9787520186902.0,62.0,（美）克劳利著,社会科学文献出版社,2021,北京,300页,K560.7,1,0,1,0.78,Social Sciences
试论疲倦,9787208140813.0,49.0,（奥）汉德克著,上海人民出版社,2016,上海,"11,384页",I521.45,1,0,1,9.08,Literature
话说科学 ,9787301165935.0,18.0,"(英)彼得·穆尔 (Moore, Peter D.) 著", 北京大学出版社, 2010,北京 ,127页 ,N091,1,0,1,0.78,General / Misc
语法修辞讲话,9787100092388.0,58.0,吕叔湘著,商务印书馆,2013,北京,416页,H14,1,0,1,52.69,Language
语言学,9787108069474.0,38.0,"(英)R. L. 特拉斯克 (Trask, R.L.) 文",生活·读书·新知三联书店,2020,北京,177页 : 图,H0,1,0,1,49.97,Language
语言恶女：女性如何夺回语言,9787559675583.0,62.0,（美）阿曼达.蒙特尔著 ,北京联合出版公司 ,2024,北京 ,253页 ,H0-49,1,0,1,14.02,Language
说谎心理学,9787550249141.0,49.0,（德）艾尔哈特著,北京联合出版公司,2015,北京,218页,C912.69,1,0,1,5.76,General / Misc
诺曼底登陆,9787208132252.0,75.0,（美）西蒙兹著,上海人民出版社,2015,上海,270页,E195.2,1,1,2,29.96,Language
诺曼征服 : 黑斯廷斯战役与英格兰诺曼王朝的崛起,,98.0,"(英)莫里斯 (Morris, Marc) 著", 西安出版社, 2020,西安,536页,K561.07,1,0,1,20.07,Social Sciences
读水浒,9787551825047.0,49.8,押沙龙 (1976~) 著,三秦出版社,2022,西安,"11,245页 : 图",I207.412-53,1,0,1,0.0,Literature
读脑术 ,9787521715170.0,58.0,"(美)拉塞尔·A.波德拉克(Poldrack, Russell A. 1967~) 著", 中信出版集团股份有限公司, 2020,北京 ,242页 : 图，照片 ,R445.2,1,0,1,19.33,General / Misc
谁动了我的奶酪?,9787521714586.0,45.0,（美）约翰逊著,中信出版集团股份有限公司,2020,北京,106页,B825-49,3,0,3,23.35,General / Misc
谁动了我的奶酪．2，走出迷宫,9787521711400.0,45.0,(美)斯宾塞·约翰逊(Spencer Johnson)著；殷蕾译,中信出版集团股份有限公司,2020,北京,,B825-49,1,0,1,62.9,General / Misc
谋杀启事,9787513344548.0,42.0,（英）克里斯蒂著,新星出版社,2021,北京,266页,I561.45,1,0,1,,Literature
豆腐,9787572608322.0,128.0,朱赢椿著,湖南文艺出版社,2022,长沙,"45,1295页",TS214.2,1,1,2,,Science
财富、贫穷与政治,9787572211874.0,45.0,（美）索厄尔著,浙江教育出版社,2021,杭州,305页,F0-49,3,0,3,20.36,Social Sciences
财政学 ,9787300217543.0,78.0,"(美)哈维·S. 罗森 (Rosen, Harvey S.) 著", 中国人民大学出版社, 2015,北京 ,482页 : 图 ,F810,1,1,2,,Social Sciences
货币幻觉,9787559846402.0,59.0,（美）费雪著,广西师范大学出版社,2022,桂林,171页,F82,1,0,1,34.81,Social Sciences
货币的购买力,9787100203944.0,86.0,（美）费雪著,商务印书馆,2021,北京,544页,F820,1,0,1,44.81,Social Sciences
贫穷的本质 ,9787508687216.0,58.0,"(印)班纳吉 (Banerjee, Abhijit V.) 著", 中信出版集团股份有限公司, 2018,北京 ,"12,317页 ",F113.9,1,0,1,48.69,Social Sciences
贫穷的质感,9787532182480.0,52.0,王梆,上海文艺出版社,2022,上海,350页,K561.03,1,0,1,125.82,Social Sciences
费曼经典 : 一个好奇的探险人生,9787559661272.0,108.0,"(美)理查德·P.费曼(Feynman, Richard P. )著",北京联合出版公司,2022,北京,556页,K837.126.11,0,0,0,,Social Sciences
赎罪,9787532779765.0,49.0,(英)麦克尤恩著;郭国良译,上海译文出版社,2018.10   ,上海,333页     ,I561.45,1,0,1,4.89,Literature
走出双相情感障碍,9787521744354.0,58.0,（英）科尼贝尔著,中信出版集团股份有限公司,2022,北京,232页,R749.4,1,0,1,213.77,General / Misc
走近艺术史,9787513564847.0,20.0,（英）阿诺德著 ,外语教学与研究出版社 ,2015,北京 ,"16,175页 ",J110.9,1,0,1,,Arts
趣味二战史,9787559454027.0,129.8,杨亮著,江苏凤凰文艺出版社,2021,南京,428页,K152-49,1,0,1,34.27,Social Sciences
足球守门员圣经：必备技术、训练方法和实战应用,9787115439802.0,49.8,(日)泽村公康 (1971~) 主编, 人民邮电出版社, 2017,北京 ,151页 : 图，照片 ,G843.19-64,1,0,1,,General / Misc
足球智商 ,9787530486306.0,59.0,"(美)丹·布兰克 (Blank, Dan) 著", 北京科学技术出版社, 2017,北京 ,"13,244页 : 图 ",G843,1,0,1,24.9,General / Misc
足球规则与战术完全图解,9787115578754.0,49.8,苗霖66(编著),北京人民邮电出版社2022,2022,北京,134 页,G843-64,1,0,1,,General / Misc
跨越边界的社区：北京“浙江村”的生活史,9787807681885.0,68.0,项飚著,生活书店出版有限公司,2018,北京,,C912.81,1,0,1,34.25,General / Misc
路易十四时代 ,9787100133142.0,86.0,(法)伏尔泰 著, 商务印书馆, 2017,北京 ,634页 ,K565.3,0,0,0,,Social Sciences
转角遇见社会学,9787301322116.0,69.0,（加）约翰斯顿著,北京大学出版社,2021,北京,"12,412页",C91,1,0,1,,General / Misc
边城,9787214108463.0,32.0,沈从文著,江苏人民出版社,2014.01   ,南京,278页     ,I246.5,2,0,2,4.86,Literature
达·芬奇密码,9787020126132.0,75.0,(美)布朗著,人民文学出版社,2017      ,北京,439页     ,I712.45,2,0,2,22.52,Literature
达摩流浪者,9787571001933.0,52.0,(美)凯鲁亚克著,湖南科学技术出版社,2021,长沙,315页,I712.45,1,0,1,5.91,Literature
过往,9787533964337.0,45.0,艾伟著,浙江文艺出版社,2021,杭州,156页,I247.5,1,0,1,,Literature
运动营养全书：全彩图解版,9787115535276.0,248.0,"(美)玛利亚·A.斯帕诺 (Spano, Marie A.) 著", 人民邮电出版社, 2020,北京 ,"10,510页 ",G804.32,1,0,1,151.91,General / Misc
运气的秘密,9787559620170.0,49.0,(美)史密斯著;洪慧敏译,北京联合出版公司,2018.07   ,北京,246页     ,O211,1,0,1,,Science
这就是哲学,9787545477306.0,52.0,（日）山竹伸二著,广东经济出版社,2021,广州,235页,B,1,0,1,21.79,General / Misc
这就是心理学,9787545477320.0,48.0,（日）植木理惠著,广东经济出版社,2021,广州,267页,B84,1,0,1,0.94,General / Misc
这就是社会学,9787545477283.0,52.0,(日)堀内进之介,广东经济出版社,2021,广州,269,C91,2,0,2,24.15,General / Misc
这才是最好读的数学史 ,9787569929713.0,68.0,"(美)伯林霍夫 (Berlinghoff, William P.) 著", 北京时代华文书局, 2019,北京 ,344页 : 图 ,O11-49,2,0,2,2.01,Science
这样读三国,9787218160481.0,48.0,龙镇 (1975~) 著,广东人民出版社,2022,广州,349页,K236.09,1,0,1,0.0,Social Sciences
进化心理学:第4版,9787100110532.0,88.0,(美)巴斯著,商务印书馆,2015      ,北京,513页     ,B84,0,0,0,,General / Misc
远大前程,9787532753659.0,42.0,(英)狄更斯著,上海译文出版社,2011,上海,547页,I561.44,1,1,2,58.82,Literature
违童之愿 ,9787108048455.0,35.0,"(美)霍恩布鲁姆 (Hornblum, Allen M.) 著", 生活·读书·新知三联书店, 2015,北京 ,"14,280页 : 照片 ",R-097,1,0,1,7.8,General / Misc
连城决,9787546206141.0,35.0,金庸 (1924~2018) 著, 广州出版社, 2011,广州,362页 : 图 ,I247.5,1,0,1,34.81,Literature
连城诀 ,9787546213330.0,35.0,金庸 (1924~2018) 著, 广州出版社, 2013,广州 ,357页 : 图 ,I247.5,1,0,1,0.21,Literature
追忆逝水年华,9787532762828.0,48.0,"(法)普鲁斯特 (Proust, Marcel 1871~1922) 著",上海译文出版社,2014,上海,436页 :,I565.45,1,0,1,1.84,Literature
追逐类星体 ,9787513555845.0,56.0,何香涛 (1938~) 著, 外语教学与研究出版社, 2015,北京 ,282页 : 图，照片 ,P158-49,0,0,0,,General / Misc
送你一匹马,9787530214763.0,32.0,三毛,北京十月文艺出版社,2017.03   ,北京,242页     ,I217.2,1,0,1,36.99,Literature
逆向创新 ,9787540486990.0,48.0,"(美)摩根 (Morgan, Adam) 著", 湖南文艺出版社, 2019,长沙 ,"20,337页 : 图 ",F272-49,1,0,1,12.24,Social Sciences
透明,9787532787555.0,55.0,纳博科夫著,上海译文出版社有限公司,2022,上海,130页,I712.45,1,0,1,45.03,Literature
透过佛法看世界:给寻找答案的人,9787508646978.0,39.8,希阿荣博堪布著,中信出版社,2014.09   ,北京,321页     ,B948,1,1,2,52.09,General / Misc
通往奴役之路 ,9787500421368.0,42.0,"(英)弗里德里希·奥古斯特·哈耶克 (Hayek, Friedrich August Von 1899~1992) 著", 中国社会科学出版社, 1997,北京 ,270页 ,F091.352,2,0,2,30.6,Social Sciences
逻辑哲学论,9787511384096.0,45.0,（英）维特根斯坦著,中国华侨出版社,2021,北京,120页,B81-05,1,1,2,70.83,General / Misc
逻辑学是什么,9787301258958.0,48.0,陈波著,北京大学出版社,2015,北京,312页,B81-49,2,0,2,16.06,General / Misc
逻辑的引擎,9787535794420.0,49.0,(美)戴维斯著;张卜天译,湖南科学技术出版社,2018.01   ,长沙,291页     ,TP302.2,2,1,3,73.71,Science
道德动物,9787521743630.0,88.0,（美）赖特著,中信出版集团股份有限公司,2022,北京,"19,488页",B84,1,0,1,186.0,General / Misc
遥远的小屋,9787544285582.0,55.0,（美）贝斯顿著,南海出版公司,2020,海口,"25,205页",I712.65,1,0,1,34.79,Literature
遮蔽的天空,9787559418371.0,49.0,(美)鲍尔斯著;阳曦译,江苏凤凰文艺出版社,2018.08   ,南京,370页     ,I712.45,2,0,2,71.08,Literature
那个特别的疯子,9787559622822.0,48.0,(美)布雷迪著;赵说说译,北京联合出版公司,2018.08   ,北京,359页     ,B84-49,1,1,2,118.21,General / Misc
郁金香热,9787509758885.0,49.0,(英)达什著;冯璇译,社会科学文献出版社,2015.05   ,北京,328页     ,K563.09,1,0,1,31.96,Social Sciences
都柏林人,9787532773442.0,32.0,(爱尔兰)乔伊斯著;王逢振译,上海译文出版社,2016.10   ,上海,230页     ,I562.45,2,1,3,50.83,Literature
酒吧长谈 ,9787020128341.0,79.0,"(秘)巴尔加斯·略萨 (Vargas Liosa, Mario 1936~) 著", 人民文学出版社, 2011,北京 ,748页 ,I778.45,0,0,0,,Literature
重口味心理学:怎样证明你不是神经病?:百万册纪念完整版,9787505737365.0,48.0,姚尧著,中国友谊出版公司,2016.06   ,北京,418页     ,B84-49,1,0,1,7.84,General / Misc
重塑大脑回路 ,9787111596813.0,59.0,"(美)科布 (Korb, Alex) 著", 机械工业出版社, 2018,北京 ,"16,193页 : 图 ",R749.405,0,0,0,,General / Misc
重症监护室的故事 ,9787544783545.0,68.0,"(英)马特·摩根(Morgan, Matt) 著",译林出版社, 2021,南京 ,"12,277页 ",R459.7,1,0,1,,General / Misc
量子之谜,9787535795144.0,59.0,(美)库特钠著;王文浩译,湖南科学技术出版社,2018.01   ,长沙,36页      ,O413.1-49,1,0,1,24.79,Science
量子矩阵,9787115597878.0,69.9,(以)库里茨基著,人民邮电出版社,2023,北京,325页,O413-49,1,0,1,34.02,Science
量子经济学,9787504699268.0,79.0,（加）欧瑞尔著,中国科学技术出版社,2023,北京,406页,F0,3,2,5,108.32,Social Sciences
金枝 .上册,9787100136853.0,74.0,"(英)弗雷泽 (Frazer, James George 1854~1941) 著", 商务印书馆, 2017,北京 ,2册(1260页) ,B933,1,0,1,62.91,General / Misc
金色笔记,9787544737371.0,48.0,"(英)多丽丝·莱辛 (女，Lessing, Doris May 1919~2013) 著",译林出版社, 2014,南京,667页,I561.45,0,0,0,,Literature
金银岛·化身博士,9787532778225.0,28.0,(英)斯蒂文森著,上海译文出版社,2018.06   ,上海,298页     ,I561.44,1,0,1,3.08,Literature
金阁寺,9787530218525.0,49.5,(日)三岛由纪夫著;代珂译,北京十月文艺出版社,2018.10   ,北京,273页     ,I313.45,1,0,1,,Literature
金陵十三钗 ,9787506398541.0,39.0,(美)严歌苓 (女， 1958~) 著, 作家出版社, 2018,北京 ,206页 ,I712.45,1,0,1,,Literature
钢铁帝国 : 普鲁士的兴衰,9787508679778.0,88.0,"(英)克里斯托弗·克拉克 (Clark, Christopher 1960~) 著", 中信出版集团股份有限公司, 2018,北京 ,674页 : 地图，图 ,K516.3,1,0,1,165.98,Social Sciences
钱学森传,9787515329321.0,36.0,叶永烈著,中国青年出版社,2014.11   ,北京,338页     ,K826.16,1,0,1,7.77,Social Sciences
铁壁之围：一战中的德国和奥匈帝国,9787510895845.0,138.0,"(英)亚历山大·沃森 (Watson, Alexander) 著", 九州出版社, 2020,北京 ,716页 : 图，照片，地图 ,K143,1,0,1,7.03,Social Sciences
"银河帝国.1,基地",9787539983295.0,45.0,(美)阿西莫夫著,江苏凤凰文艺出版社,2015.09   ,南京,277页     ,I712.45,1,0,1,38.89,Literature
银河系搭车客指南.1,9787532764655.0,53.6,(英)亚当斯著;姚向辉译,上海译文出版社,2014.05   ,上海,279页     ,I561.45,4,0,4,42.96,Literature
银河系搭车客指南.2,9787532764655.0,53.6,(英)亚当斯著;姚向辉译,上海译文出版社,2014.05   ,上海,279页     ,I561.45,1,1,2,89.98,Literature
错乱,9787536096806.0,52.0,莫亚著,花城出版社,2022,广州,161页,I744.45,2,0,2,10.99,Literature
镜与灯 ,9787301323229.0,98.0,"(美)M. H. 艾布拉姆斯 (Abrams, Meyer Howard 1912~2015) 著", 北京大学出版社, 2021,北京 ,"24,435页 ",I109.9,1,1,2,,Literature
镜头的语法 :插图修订第2版,9787550297791.0,45.0,（英）罗伊·汤普森著 ,北京联合出版公司 ,2017.3,北京 ,189页 ,J931,2,0,2,74.1,Arts
长夜难明,9787572611971.0,52.0,紫金陈 著,湖南文艺出版社 ,2023,长沙 ,299页 ,I247.5,3,0,3,100.12,Literature
长安十二时辰 上,9787540478315.0,49.8,马伯庸著,湖南文艺出版社,2017.01   ,长沙,328页     ,I247.5,2,0,2,10.51,Literature
长安十二时辰 下,9787540478339.0,49.8,马伯庸著,湖南文艺出版社,2017.01   ,长沙,310页     ,I247.5,2,0,2,11.98,Literature
长安的荔枝,9787572608582.0,45.0,马伯庸著,湖南文艺出版社,2022,长沙,216,I247.5,2,0,2,33.12,Literature
闪光的氰化物,9787513338189.0,42.0,（英）克里斯蒂著,新星出版社,2022,北京,228页,I561.45,1,0,1,33.87,Literature
阁楼上的疯女人 :女性作家与19世纪文学想象.上,9787208125537.0,64.0,"(美)吉尔伯特 (女，Gilbert, Sandra M.) 著", 上海人民出版社, 2015,上海 ,"2册(18,43,897页) ",I106,1,0,1,70.8,Literature
阿勒泰的角落,9787513312530.0,36.0,李娟著,新星出版社,2013.09   ,北京,281页     ,I267,1,0,1,7.02,Literature
阿拉伯人的梦想宫殿,9787509016480.0,95.0,（美）阿贾米著,当代世界出版社,2022,北京,375页,K370.07,1,0,1,50.85,Social Sciences
阿特拉斯耸耸肩. 第三部，同一律,9787229141554.0,76.0,（美）兰德著,重庆出版社,2020,重庆,1269-2125页,I712.45,1,0,1,33.82,Literature
阿莱夫,9787532773206.0,39.0,(阿根廷)博尔赫斯著;王永年等译,上海译文出版社,2017.01   ,上海,203页     ,I783.15,2,1,3,24.09,Literature
陈独秀全传,9787509747698.0,128.0,唐宝林 著,社会科学文献出版社,2013.7,北京,889页,K827,1,0,1,5.19,Social Sciences
陈阅增普通生物学 ,9787040396317.0,59.0,吴相钰 (1924~) 主编, 高等教育出版社, 2014,北京 ,539页 : 图 ,Q1,2,0,2,23.29,Science
陶说,9787229136109.0,69.8,（日）北大路鲁山人著,重庆出版社,2019,重庆,387页,I313.65,0,0,0,,Literature
雨,9787220105135.0,38.0,（马来）黄锦树著,四川人民出版社,2018,成都,270页,I338.45,2,2,4,53.99,Literature
雨 ,9787521304459.0,59.0,"(美)巴内特 (Barnett, Cynthia) 著", 外语教学与研究出版社, 2018,北京 ,390页 ,P426.62,0,0,0,,General / Misc
雪山飞狐,9787546206196.0,35.0,金庸 (1924~2018) 著, 广州出版社, 2011,广州,357页 : 图 ,I247.5,1,1,2,,Literature
雾都孤儿,9787532751297.0,40.0,(英)狄更斯著,上海译文出版社,2010,上海,462页 : 图,I561.44,1,0,1,33.8,Literature
霍乱时期的爱情,9787544297059.0,69.0,（哥伦）马尔克斯著 杨玲译,南海出版公司,2020,海口,401页,I775.45,1,0,1,195.18,Literature
霍比特人:精装插图本,9787208111103.0,78.0,(英)托尔金著　(英)李图　吴刚译,上海人民出版社,2013,上海,411,I561.45,1,1,2,62.19,Literature
霸王别姬,9787513311762.0,59.0,李碧华著,新星出版社,2013.11   ,北京,235页     ,I247.5,3,2,5,42.02,Literature
青之炎,9787532785872.0,55.0,(日)贵志祐介著　丁丁虫译,上海译文出版社,2021,上海,350,I313.45,1,1,2,,Literature
青梅竹马,9787547055304.0,39.0,(日) 樋口一叶著,万卷出版公司 ,2021.8,沈阳,260页,I313.44,1,1,2,,Literature
非道德的政治,9787305250965.0,78.0,（以）沙尔夫斯坦著,南京大学出版社,2022,南京,"14,454页",D095.4,1,0,1,9.1,Social Sciences
面包与自由 ,9787100132091.0,38.0,"(俄)克鲁泡特金 (Кропоткин, ПётрАлексеевич 1842~1921) 著", 商务印书馆, 2017,北京 ,275页 ,D091.6,1,0,1,,Social Sciences
面纱,9787210082835.0,39.8,（英）毛姆著,江西人民出版社,2016,南昌,267页,I561.45,1,0,1,6.84,Literature
革命的年代:1789-1848,9787508674612.0,78.0,(英)霍布斯鲍姆著;王章辉译,中信出版社,2017.08   ,北京,368页     ,K1,1,0,1,231.05,Social Sciences
音乐和数学：谜一般的关系,9787547855508.0,48.0,梁进著,上海科学技术出版社,2022,上海,139,J6,2,1,3,89.0,Arts
